ElastomerID,PITTagID,FinalID,OldNew,Date,Stream,Reach,SurNum,Primary,Species,Sex,RawLongLoc,CorrLongLoc,Stage,Meso,LatLoc,SubSize,SubType,Metamorph,TailRemoved,TailRegrown,FieldSVL,PhotoSVL,MassMg,HeadLength,HeadWidth,TrunkLength,TrunkWidth,HumerousLength,FemurLength,TailWidth,TailHeight,Photo,Photo2,Photo3,Tissue,Diet,CORT,Notes,Remove,Reason,Action,Last3Digits
GBB1-7O8,NA,GBB1-7O8,N,7/23/2015,Bear,Upper,32,11,GP,NA,260,1160,L,RF,WE,350,R,N,0,0,NA,37.02,1300,8.24,7.23,25.88,6.71,2.7,2.86,NA,NA,(108)226-227,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB1-8,NA,GBB1-8,N,7/13/2013,Bear,Lower,11,4,GP,NA,147,147,L,RF,WE,450,R,N,0,0,NA,55.78,4300,15.23,9.76,35.49,9.34,3.29,4.2,NA,NA,104-452-454,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB1-804,NA,GBB1-804,N,8/3/2015,Bear,Upper,33,11,GP,NA,5,905,M,RF,WE,450,R,Y,30,20,NA,70.42,7200,14.63,11.37,46.8,11.51,4.18,4.5,NA,NA,IMG_1282,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB1-8O2,NA,GBB1-8O2,N,7/23/2015,Bear,Upper,32,11,GP,F,305,1205,A,PL,T,450,R,N,0,0,NA,84.93,10750,24.29,13.36,56.93,11.59,5.24,5.09,NA,NA,(108)231-232,NA,NA,NA,NA,NA,2 BLUE MARKS AT 8,N,NA,NA,NA
GBB1-8O3,NA,GBB1-8O3,N,7/23/2015,Bear,Upper,32,11,GP,NA,355,1255,M,RF,T,450,R,Y,5,0,NA,61.63,6000,16.33,10.47,41.47,9.46,3.67,2.52,NA,NA,(108)235-236,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB1-8O5,NA,GBB1-8O5,N,8/3/2015,Bear,Upper,33,11,GP,F,33,933,A,PL,WE,250,R,N,0,0,NA,81.88,8500,21.77,12.65,55.09,11.39,5.82,5.55,NA,NA,(106)514-515,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB1-8O5-6,NA,GBB1-8O5-6,N,8/3/2015,Bear,Upper,33,11,GP,NA,43,943,L,PL,T,200,R,N,10,5,NA,52.47,3200,13.31,9.67,36.65,8.15,3.56,2.81,NA,NA,(106)518-519,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB1-8O7,NA,GBB1-8O7,N,8/3/2015,Bear,Upper,33,11,GP,M,114,1014,A,PL,WE,400,R,N,10,10,NA,87.08,12500,23.22,13.34,57.84,13.27,5.97,5.48,NA,NA,(106)520-521,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2,NA,GBB2,N,7/7/2013,Bear,Lower,10,4,GP,NA,103,103,L,PL,WE,300,R,N,0,0,NA,56.79,5200,14.16,10.93,38.26,10.46,3.03,4.06,NA,NA,104-266-268,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2,NA,GBB2,O,7/13/2013,Bear,Lower,11,4,GP,NA,103,103,L,PL,T,300,R,N,7,0,NA,NA,4900,NA,NA,NA,NA,NA,NA,NA,NA,104-443-445,NA,NA,NA,NA,NA,no measurements,N,NA,NA,NA
GBB2-3,NA,GBB2-3,N,7/13/2013,Bear,Lower,11,4,GP,NA,154,154,A,RF,WE,250,R,N,0,0,NA,88.79,11750,24.17,13.17,56.02,13.39,5.29,5.54,NA,NA,104-455-457,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-3-4,NA,GBB2-3-4,N,8/7/2013,Bear,Lower,14,5,GP,NA,30,30,L,PL,T,200,R,N,10,0,NA,40.04,2000,9.95,8.09,25.15,6.9,1.7,1.46,NA,NA,105-145-146,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-3-5,NA,GBB2-3-5,N,8/7/2013,Bear,Lower,14,5,GP,NA,75,75,L,PL,T,350,R,N,5,2,NA,57.52,5500,13.31,11.29,35.81,9.94,3,2.89,NA,NA,105-147-148,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-3-6,NA,GBB2-3-6,N,8/7/2013,Bear,Lower,14,5,GP,NA,179,179,L,PL,T,250,R,N,0,0,NA,35.67,1500,9.89,7.03,20.76,5.9,1.97,1.79,NA,NA,105-151-152,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-3-7,NA,GBB2-3-7,N,8/7/2013,Bear,Lower,14,5,GP,NA,360,360,L,RF,WE,250,R,N,20,10,NA,45.59,2200,12.75,8.43,27.4,7.69,2.52,1.53,NA,NA,105-167-169,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-3-7,NA,GBB2-3-7,O,8/23/2013,Bear,Lower,16,6,GP,NA,362,362,L,PL,WE,120,R,N,2,2,NA,46.56,2100,12.31,8.47,29.48,7.49,3.07,2.5,NA,NA,105-569-570,NA,NA,NA,NA,NA,mislabeled as GBB1-3-7,N,NA,NA,NA
GBB2-3-7,NA,GBB2-3-7,O,8/6/2014,Bear,Lower,26,9,GP,NA,357,357,L,RF,T,300,R,N,0,0,NA,51.18,3500,14.22,9.81,34.66,8.46,2.91,3.3,NA,NA,107-553-556,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-3-8,NA,GBB2-3-8,N,8/11/2013,Bear,Lower,15,5,GP,NA,104,104,L,RF,WE,200,R,N,0,0,NA,58.29,5300,12.77,10.87,38.65,10.67,3.62,2.52,NA,NA,105-301-302,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-3O1,NA,GBB2-3O1,N,8/3/2015,Bear,Upper,33,11,GP,NA,149,1049,L,PL,T,350,R,N,0,0,NA,49.74,3000,11.79,9.63,34.57,8.5,2.94,3.56,NA,NA,(106)528-529,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-3O1,GP900113001674798,GBB2-3O1,O,8/4/2019,Bear,Upper,52,18,GP,U,144,1044,L,RF,T,300,R,N,5,3,NA,60.915,4600,16.335,10.264,44.621,9.638,4.679,4.679,NA,NA,110-0766,NA,NA,Y,NA,Y,NA,N,NA,NA,798
GBB2-3O1,GP900113001674798,GBB2-3O1,O,8/14/2019,Bear,Upper,54,18,GP,U,143,1043,L,RF,T,250,R,N,5,0,NA,65.087,5300,18.95,10.455,45.723,10.726,4.647,4.143,NA,NA,110-0982,NA,NA,N,NA,NA,NA,N,NA,NA,798
GBB2-3O4,NA,GBB2-3O4,N,8/3/2015,Bear,Upper,33,11,GP,NA,178,1078,A,RF,WE,250,R,N,20,20,NA,85.44,14250,21.42,13.65,58.5,14.33,6.65,6.35,NA,NA,(106)530-531,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-3O5,NA,GBB2-3O5,N,8/3/2015,Bear,Upper,33,11,GP,NA,220,1120,L,RF,WE,250,R,N,0,0,NA,37.34,1000,10.62,7.44,24.61,5.89,2.37,2.67,NA,NA,(106)532-534,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-3O5,NA,GBB2-3O5,O,8/8/2015,Bear,Upper,34,12,GP,NA,220,1120,L,PL,WE,300,R,N,3,0,NA,38.16,1000,10.1,7.21,25.05,5.86,1.93,2.19,NA,NA,(108)452-453,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-3O6,NA,GBB2-3O6,N,8/3/2015,Bear,Upper,33,11,GP,NA,244,1144,L,RF,T,300,R,N,15,0,NA,65.72,5800,15.95,11.69,44.18,10.79,3.39,4.54,NA,NA,(106)537-538,NA,NA,NA,NA,NA,CHANNEL DRYING,N,NA,NA,NA
GBB2-3O7,NA,GBB2-3O7,N,8/3/2015,Bear,Upper,33,11,GP,F,254,1154,A,RF,T,200,R,N,50,50,NA,101.14,19000,23.13,16.12,71.29,15.84,6.44,5.59,NA,NA,(106)539-540,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-3O8,NA,GBB2-3O8,N,8/3/2015,Bear,Upper,33,11,GP,F,246,1146,A,RF,WE,250,R,N,10,10,NA,90.28,13500,22.88,14.18,62.26,14.58,6,5,NA,NA,(106)541-542,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-3O8,NA,GBB2-3O8,O,8/20/2015,Bear,Upper,36,12,GP,M,249,1149,A,PL,T,350,R,N,10,5,NA,90.7,13000,22.32,13.69,62.24,14.14,6.43,5.32,NA,NA,(106)754-755,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-4,NA,GBB2-4,N,7/13/2013,Bear,Lower,11,4,GP,NA,179,179,L,PL,WE,650,R,N,0,0,NA,57.91,4200,15.01,10.64,37.75,8.62,3.08,4.16,NA,NA,104-458-460,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-4-5,NA,GBB2-4-5,N,8/11/2013,Bear,Lower,15,5,GP,NA,218,218,L,RF,WE,300,R,N,0,0,NA,38.97,1600,11.16,7.54,22.65,6.17,1.87,1.66,NA,NA,105-305-308,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-4-6,NA,GBB2-4-6,N,8/11/2013,Bear,Lower,15,5,GP,NA,282,282,L,RF,WE,250,R,N,90,10,NA,39.17,1200,10.69,7.32,23.76,5.76,1.9,1.87,NA,NA,105-315-316,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-4-7,NA,GBB2-4-7,N,8/11/2013,Bear,Lower,15,5,GP,NA,362,362,L,RF,WE,400,R,N,0,0,NA,33.82,1000,9.64,6.48,19.71,5.38,2.45,1.36,NA,NA,105-324-326,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-4O1,NA,GBB2-4O1,N,8/3/2015,Bear,Upper,33,11,GP,F,259,1159,A,PL,T,300,R,N,0,0,NA,78.36,8200,17.85,11.48,56.02,11.98,5.64,4.78,NA,NA,(106)543-544,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-4O3,NA,GBB2-4O3,N,8/3/2015,Bear,Upper,33,11,GP,F,265,1165,A,PL,T,500,R,N,5,0,NA,73.49,6600,20.41,11.73,49.5,10.92,5.12,4.26,NA,NA,(106)545-546,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-4O5,NA,GBB2-4O5,N,8/3/2015,Bear,Upper,33,11,GP,M,270,1170,A,RF,T,200,R,N,20,20,NA,81.98,9800,20.76,13.31,55.14,12.3,5.88,6.9,NA,NA,(106)547-548,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-4O6,NA,GBB2-4O6,N,8/3/2015,Bear,Upper,33,11,GP,NA,293,1193,L,PL,T,300,R,N,0,0,NA,67.71,6800,15.34,12.28,47.78,12.12,4.42,4.44,NA,NA,(106)549-550,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-4O7,NA,GBB2-4O7,N,8/3/2015,Bear,Upper,33,11,GP,NA,305,1205,L,RF,T,250,R,N,0,0,NA,51.1,3200,13.05,9.33,35.37,8.65,3.25,2.95,NA,NA,(106)551-552,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-4O8,NA,GBB2-4O8,N,8/3/2015,Bear,Upper,33,11,GP,NA,317,1217,L,PL,WE,250,R,N,0,0,NA,38.65,1600,10.15,7.79,25.42,6.77,3.05,3.12,NA,NA,(106)556-557,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-5,NA,GBB2-5,N,7/13/2013,Bear,Lower,11,4,GP,NA,193,193,L,PL,T,200,R,N,0,0,NA,33.93,900,9.05,7.07,20.93,5.87,2.31,2.6,NA,NA,104-461-463,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-5,NA,GBB2-5,O,7/17/2013,Bear,Lower,12,4,GP,NA,194,194,L,PL,WE,350,R,N,2,0,NA,NA,800,NA,NA,NA,NA,NA,NA,NA,NA,104-687-688,NA,NA,NA,NA,NA,no measurements,N,NA,NA,NA
GBB2-5-6,NA,GBB2-5-6,N,8/23/2013,Bear,Lower,16,6,GP,NA,38,38,L,PL,WE,380,R,N,0,0,NA,52.02,3400,13.59,9.71,31.61,8.85,2.61,2.48,NA,NA,105-511-513,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-5-7,NA,GBB2-5-7,N,8/23/2013,Bear,Lower,16,6,GP,NA,74,74,A,RF,WE,250,R,N,0,0,NA,69.26,6500,18.28,10.37,42.07,10.08,2.92,3.44,NA,NA,105-520-521,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-5-8,NA,GBB2-5-8,N,8/23/2013,Bear,Lower,16,6,GP,NA,112,112,L,RF,WE,480,R,N,0,0,NA,35.96,900,11.35,7.08,21.83,6.11,1.96,1.21,NA,NA,105-522-524,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-5O1,NA,GBB2-5O1,N,8/3/2015,Bear,Upper,33,11,GP,NA,350,1250,L,PL,T,400,R,N,0,0,NA,43.71,1800,11.32,8.52,29.17,7.58,3.33,3.18,NA,NA,(106)558-559,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-5O3,NA,GBB2-5O3,N,8/3/2015,Bear,Upper,33,11,GP,F,358,1258,A,RF,T,500,R,N,5,0,NA,73.57,6900,18.32,11.71,51.36,11.15,5.9,6.5,NA,NA,(106)560-561,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-5O4,NA,GBB2-5O4,N,8/3/2015,Bear,Upper,33,11,GP,NA,386,1286,L,RF,WE,200,R,N,20,15,NA,54.29,3100,13.36,10.05,36.18,8.85,3.74,3.85,NA,NA,(106)566-567,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-5O6,NA,GBB2-5O6,N,8/3/2015,Bear,Upper,33,11,GP,NA,401,1301,L,RF,T,300,R,N,0,0,NA,59.39,4500,14.08,10.81,40.06,10.12,2.97,3.92,NA,NA,(106)568-569,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-5O7,NA,GBB2-5O7,N,8/3/2015,Bear,Upper,33,11,GP,NA,401,1301,L,RF,WE,350,R,N,0,0,NA,40.55,1800,10.56,7.99,28.32,7.22,2.23,3.25,NA,NA,(106)570-571,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-5O8,NA,GBB2-5O8,N,8/3/2015,Bear,Upper,33,11,GP,NA,469,1369,L,PL,WE,200,R,N,0,0,NA,46.33,2600,11.74,8.77,31.07,7.68,3.31,3.39,NA,NA,(106)579-581,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-6,NA,GBB2-6,N,7/13/2013,Bear,Lower,11,4,GP,NA,221,221,L,RF,WE,500,R,N,0,0,NA,48.08,2600,12.42,9.31,30.44,7.92,2.74,3.28,NA,NA,104-467-469,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-6-7,NA,GBB2-6-7,N,8/23/2013,Bear,Lower,16,6,GP,NA,141,141,A,RF,WE,550,R,N,0,0,NA,69.29,5500,18.86,10.83,41.93,10.45,3.93,4.23,NA,NA,105-525-529,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-6-7,NA,GBB2-6-7,O,8/13/2015,Bear,Lower,34,12,GP,M,146,146,A,PL,WE,400,R,N,10,8,NA,72.06,8300,20.26,11.91,47.06,11.7,4.48,4.39,NA,NA,(108)617-618,NA,NA,NA,NA,NA,photo tag say GBB2-7,N,NA,NA,NA
GBB2-6-8,NA,GBB2-6-8,N,8/23/2013,Bear,Lower,16,6,GP,NA,154,154,L,RF,WE,300,R,N,0,0,NA,64.25,6300,15.45,11.19,41.26,10.71,4.12,3.63,NA,NA,105-530-532,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-6O1,NA,GBB2-6O1,N,8/8/2015,Bear,Upper,34,12,GP,NA,13,913,L,PL,WE,200,R,N,10,0,NA,58.94,3400,14.77,10.65,40.14,9.72,3.76,4.48,NA,NA,(108)428-429,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-6O3,NA,GBB2-6O3,N,8/8/2015,Bear,Upper,34,12,GP,NA,21,921,L,PL,WE,150,R,N,0,0,NA,39.33,1300,9.41,7.8,28.04,6.72,3.2,2.44,NA,NA,(108)430-431,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-6O4,NA,GBB2-6O4,N,8/8/2015,Bear,Upper,34,12,GP,F,29,929,A,PL,WE,350,R,N,0,0,NA,88.76,12000,24.65,13.62,59.04,13.38,6.28,6.12,NA,NA,(108)432,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-6O5,NA,GBB2-6O5,N,8/8/2015,Bear,Upper,34,12,GP,NA,97,997,L,PL,WE,250,R,N,0,0,NA,66.13,6000,18.13,11.67,43.58,10.17,4.18,3.4,NA,NA,(108)435-436,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-6O5,GP900113001674379,GBB2-6O5,O,7/13/2020,Bear,Upper,58,20,GP,F,138,1038,A,Pl,WE,200,R,N,20,20,NA,95.947,12500,23.964,14.412,65.679,13.8,5.571,6.391,11.2,9.81,111-0508,111-0509,NA,Y,NA,NA,NA,N,NA,NA,379
GBB2-6O7,NA,GBB2-6O7,N,8/8/2015,Bear,Upper,34,12,GP,NA,128,1028,L,PL,T,250,R,N,0,0,NA,49.24,3100,14.05,10.35,32.53,9.16,3.04,2.62,NA,NA,(108)439-440,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-6O8,NA,GBB2-6O8,N,8/8/2015,Bear,Upper,34,12,GP,NA,134,1034,L,RF,T,350,R,N,15,10,NA,39.6,1400,10.83,7.77,25.97,7,2.29,1.64,NA,NA,(108)441-442,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-7,NA,GBB2-7,N,7/13/2013,Bear,Lower,11,4,GP,NA,273,273,L,RF,WE,350,R,N,0,0,NA,50.84,2700,11.79,9.13,29.12,8.07,2.53,2.85,NA,NA,104-470-472,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-7,NA,GBB2-7,O,8/1/2013,Bear,Lower,13,5,GP,NA,279,279,L,RF,WE,100,R,N,5,0,NA,49.48,2500,12.23,9.29,32.01,8.26,2.3,1.95,NA,NA,105-025-026,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-7,NA,GBB2-7,O,8/28/2013,Bear,Lower,17,6,GP,NA,272,272,L,RF,WE,250,R,N,5,5,NA,47.64,3300,13.04,9.43,29.45,9.05,2.84,1.9,NA,NA,105-737-738,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-7,NA,GBB2-7,O,8/2/2014,Bear,Lower,25,9,GP,NA,280,280,L,RF,WE,300,R,N,0,0,NA,NA,3800,NA,NA,NA,NA,NA,NA,NA,NA,107-331-334,NA,NA,NA,NA,NA,no measurements,N,NA,NA,NA
GBB2-7-8,NA,GBB2-7-8,N,8/23/2013,Bear,Lower,16,6,GP,NA,190,190,A,RF,WE,220,R,N,0,0,NA,80.54,9800,21.21,12.79,50.14,12.48,4.13,4.91,NA,NA,105-537-540,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-7O1,NA,GBB2-7O1,N,8/8/2015,Bear,Upper,34,12,GP,NA,135,1035,L,PL,T,450,R,N,0,0,NA,59.87,4000,15.24,11.51,39.88,10.03,4.16,5.01,NA,NA,(108)443,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-7O3,NA,GBB2-7O3,N,8/8/2015,Bear,Upper,34,12,GP,NA,143,1043,L,PL,T,200,R,N,0,0,NA,57.49,3300,13.08,10.53,39.29,10.43,3.54,3.53,NA,NA,(108)444-445,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-7O4,NA,GBB2-7O4,N,8/8/2015,Bear,Upper,34,12,GP,NA,153,1053,L,RF,WE,300,R,N,0,0,NA,46.29,1800,9.6,9.45,33.9,7.89,3.49,2.74,NA,NA,(108)446-447,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-7O5,NA,GBB2-7O5,N,8/8/2015,Bear,Upper,34,12,GP,M,164,1064,A,PL,WE,350,R,N,0,0,NA,95.03,14000,25.01,15.18,65.33,14.87,6.89,6.06,NA,NA,(108)448-449,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-7O6,NA,GBB2-7O6,N,8/8/2015,Bear,Upper,34,12,GP,F,180,1080,A,RF,T,400,R,N,0,0,NA,94.49,11500,26.76,15.39,64.43,14.41,6.62,5.94,NA,NA,(108)450-451,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-7O8,NA,GBB2-7O8,N,8/8/2015,Bear,Upper,34,12,GP,NA,228,1128,L,RF,T,150,R,N,3,0,NA,39.24,1400,10.06,7.7,26.37,6.2,2.94,1.87,NA,NA,(108)454-455,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-8,NA,GBB2-8,N,7/13/2013,Bear,Lower,11,4,GP,NA,291,291,L,PL,T,350,R,N,0,0,NA,48.88,2800,11.84,9.11,33.25,7.95,3.06,3.82,NA,NA,104-473-476,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-8O1,NA,GBB2-8O1,N,8/8/2015,Bear,Upper,34,12,GP,NA,296,1196,L,PL,T,350,R,N,0,0,NA,59.02,4600,13.77,11.52,41.76,9.65,3.83,3.05,NA,NA,(108)461-462,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-8O1,NA,GBB2-8O1,O,8/15/2015,Bear,Upper,35,12,GP,NA,297,1197,M,PL,T,400,R,Y,5,0,NA,57.45,4100,15.5,10.36,38.26,9.34,4.4,3.05,NA,NA,(108)714-717,NA,NA,NA,NA,NA,REAR LEFT FOOT INJURED SO DIDN'T TEST FOR SWIMMING,N,NA,NA,NA
GBB2-8O3,NA,GBB2-8O3,N,8/8/2015,Bear,Upper,34,12,GP,M,391,1291,A,RF,WE,350,R,N,0,0,NA,102.23,15250,27.17,16.23,67.91,15.56,6.85,6.95,NA,NA,(108)476-477,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-8O4,NA,GBB2-8O4,N,8/8/2015,Bear,Upper,34,12,GP,NA,458,1358,L,PL,WE,250,R,N,0,0,NA,38.42,1200,10.06,8.06,26.29,6.18,3.27,2.59,NA,NA,(108)479-480,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-8O5,NA,GBB2-8O5,N,8/15/2015,Bear,Upper,35,12,GP,F,5,905,A,PL,T,400,R,N,10,5,NA,72.31,6600,20.18,11.44,49.15,10.45,5.33,6.77,NA,NA,(108)667-668,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-8O6,NA,GBB2-8O6,N,8/15/2015,Bear,Upper,35,12,GP,NA,50,950,A,RF,WE,300,R,N,0,0,NA,74.15,6900,21.17,11.44,48.99,10.39,5.24,4.4,NA,NA,(108)671-672,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB2-8O7,NA,GBB2-8O7,N,8/15/2015,Bear,Upper,35,12,GP,NA,121,1021,L,RF,T,400,R,N,0,0,NA,44.98,2000,11.81,8.59,31.44,6.99,3.29,2.24,NA,NA,(108)679-680,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB3,NA,GBB3,N,7/7/2013,Bear,Lower,10,4,GP,NA,178,178,L,RF,T,250,R,N,2,0,NA,56.41,4400,14.67,10.63,35.25,10.84,2.7,3.11,NA,NA,104-272-274,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB3,NA,GBB3,O,7/12/2014,Bear,Lower,22,8,GP,NA,175,175,L,RF,T,300,R,N,0,0,NA,64.2,6700,15.88,11.76,38.68,10.93,2.9,2.7,NA,NA,106-835-837,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB3-4,NA,GBB3-4,N,7/13/2013,Bear,Lower,11,4,GP,NA,291,291,L,PL,WE,400,R,N,0,0,NA,53.89,4100,14.72,10.98,34.08,9.79,3.72,3.81,NA,NA,104-477-479,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB3-4,NA,GBB3-4,O,7/25/2015,Bear,Lower,32,11,GP,NA,148,148,M,RF,T,450,R,Y,10,5,NA,64.88,6200,14.84,11.4,44.04,11.5,5.37,4.03,NA,NA,(106)465-466,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB3-4-5,NA,GBB3-4-5,N,8/23/2013,Bear,Lower,16,6,GP,NA,224,224,L,RF,WE,150,R,N,0,0,NA,38.6,1600,10.12,7.43,23.64,6.3,1.27,1.41,NA,NA,105-544-546,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB3-4-6,NA,GBB3-4-6,N,8/23/2013,Bear,Lower,16,6,GP,NA,226,226,L,RF,WE,250,R,N,0,0,NA,55.72,4300,13.7,10.56,35.14,9.7,2.62,2.48,NA,NA,105-547-549,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB3-4-6,NA,GBB3-4-6,O,8/28/2013,Bear,Lower,17,6,GP,NA,225,225,L,RF,WE,300,R,N,4,0,NA,57.08,3300,13.87,10.23,33.88,NA,3.53,2.67,NA,NA,105-731-732,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB3-4-6,NA,GBB3-4-6,O,6/22/2014,Bear,Lower,19,7,GP,NA,227,227,L,RF,WE,150,R,N,0,0,NA,55.55,4500,14.53,9.56,33.98,8.93,3.6,2.56,NA,NA,106-397-398,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB3-4-7,NA,GBB3-4-7,N,8/23/2013,Bear,Lower,16,6,GP,NA,307,307,A,RF,WE,250,R,N,0,0,NA,79.26,9750,21.17,12.56,47.01,11.73,4.88,4.18,NA,NA,105-556-557,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB3-4-8,NA,GBB3-4-8,N,8/23/2013,Bear,Lower,16,6,GP,NA,312,312,L,RF,WE,600,R,N,0,0,NA,33.41,800,10.14,6.64,20.94,5.69,1.23,1.62,NA,NA,105-558-560,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB3-4O1,NA,GBB3-4O1,N,8/15/2015,Bear,Upper,35,12,GP,NA,121,1021,L,RF,T,350,R,N,10,5,NA,53.69,4400,13.1,10.55,37.47,9.94,3.59,3.62,NA,NA,(108)681-682,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
GBB3-4O1,GP999002018052207,GBB3-4O1,O,6/21/2018,Bear,Upper,37,13,GP,F,127,1027,A,PL,WE,300,R,N,20,2,NA,74.24,6100,19.88,10.82,52.36,11.19,3.83,4.33,NA,NA,1090170,NA,NA,Y,N,NA,NA,N,NA,NA,207
GBB3-4O1,GP999002018052207,GBB3-4O1,O,8/2/2018,Bear,Upper,43,15,GP,F,128,1028,A,PL,WE,150,R,N,50,5,NA,79.4,6200,20.91,12.06,56.99,11.7,5.82,6.85,NA,NA,1090956,NA,NA,N,N,NA,NA,N,NA,NA,207
GBB3-4O1,GP999002018052207,GBB3-4O1,O,8/12/2018,Bear,Upper,45,15,GP,F,127,1027,A,PL,WE,350,R,N,50,10,NA,73.22,6000,18.79,10.8,50.47,10.4,5.27,6.8,NA,NA,1100175,1100176,NA,N,N,NA,NA,N,NA,NA,207
GBB3-4O2,NA,GBB3-4O2,N,8/15/2015,Bear,Upper,35,12,GP,NA,129,1029,L,PL,T,400,R,N,5,5,NA,46.99,2400,12.4,8.87,28.9,7.46,2.94,3.26,NA,NA,(108)683-686,NA,NA,NA,NA,NA,NA,N,NA,NA,NA
